longitude,latitude,ATTR1
-103.61,31.5,0.893526413079984
-103.6,31.5,0.8739293338726181
-103.59,31.5,0.8497904562403427
-103.58,31.5,0.823750476897485
-103.57,31.5,0.80283260997904
-103.56,31.5,0.7912205340716861
-103.55,31.5,0.7908306085950516
-103.54,31.5,0.7943328001109974
-103.53,31.5,0.8073083661343066
-103.52,31.5,0.8314747620362238
-103.51,31.5,0.8659752469939022
-103.5,31.5,0.8985074359239276
-103.49,31.5,0.9182071717426004
-103.48,31.5,0.9198299131802385
-103.47,31.5,0.906163892100454
-103.46,31.5,0.8822326778181462
-103.45,31.5,0.8563685133817984
-103.44,31.5,0.8333449495492942
-103.43,31.5,0.8200305947561676
-103.42,31.5,0.8195310472660631
-103.41,31.5,0.8263377800625042
-104.0,31.509999999999998,
-103.99,31.509999999999998,0.9383867201709399
-103.98,31.509999999999998,0.9334130772478582
-103.97,31.509999999999998,0.92894379027756
-103.96,31.509999999999998,0.9252301213145678
-103.95,31.509999999999998,0.9219958329147737
-103.94,31.509999999999998,0.9192646146682669
-103.93,31.509999999999998,0.9166584116900658
-103.92,31.509999999999998,0.9139527818266032
-103.91,31.509999999999998,0.9108585768664914
-103.9,31.509999999999998,0.9070685933401851
-103.89,31.509999999999998,0.902470876614317
-103.88,31.509999999999998,0.8979574720219258
-103.87,31.509999999999998,0.8929466133978895
-103.86,31.509999999999998,0.8884816043472588
-103.85,31.509999999999998,0.8848428424989074
-103.84,31.509999999999998,0.8812042125257814
-103.83,31.509999999999998,0.878991044050649
-103.82,31.509999999999998,0.8793773854412318
-103.81,31.509999999999998,0.8854994478593802
-103.8,31.509999999999998,0.8936310813353944
-103.79,31.509999999999998,0.9026848009134385
-103.78,31.509999999999998,0.903753462157608
-103.77,31.509999999999998,0.8972095584067383
-103.76,31.509999999999998,0.8863303581869959
-103.75,31.509999999999998,0.8783992485391975
-103.74,31.509999999999998,0.8797678704672608
-103.73,31.509999999999998,0.8934701135374024
-103.72,31.509999999999998,0.91304893045583
-103.71,31.509999999999998,0.9338295154031375
-103.7,31.509999999999998,0.9522347565608109
-103.69,31.509999999999998,0.966186878011356
-103.68,31.509999999999998,0.9760153597594248
-103.67,31.509999999999998,0.9811238756588543
-103.66,31.509999999999998,0.9795359165372278
-103.65,31.509999999999998,0.9703879579775154
-103.64,31.509999999999998,0.9519038024917366
-103.63,31.509999999999998,0.9254763394370891
-103.62,31.509999999999998,0.8973603130962697
-103.61,31.509999999999998,0.8721432821597931
-103.6,31.509999999999998,0.8543125579158166
-103.59,31.509999999999998,0.8399336195778988
-103.58,31.509999999999998,0.8291182201477163
-103.57,31.509999999999998,0.8229084353744185
-103.56,31.509999999999998,0.8240775838017584
-103.55,31.509999999999998,0.8318764153840699
-103.54,31.509999999999998,0.8422449147121285
-103.53,31.509999999999998,0.8578304825645523
-103.52,31.509999999999998,0.8804040761989586
-103.51,31.509999999999998,0.9075435731461694
-103.5,31.509999999999998,0.9310768830829795
-103.49,31.509999999999998,0.9401091629984244
-103.48,31.509999999999998,0.9331082480091567
-103.47,31.509999999999998,0.91265609085648
-103.46,31.509999999999998,0.8847092935203698
-103.45,31.509999999999998,0.855508225249684
-103.44,31.509999999999998,0.827465233281262
-103.43,31.509999999999998,0.8065025273369657
-103.42,31.509999999999998,0.8000699649795482
-103.41,31.509999999999998,0.8060750729013384
-104.0,31.52,
-103.99,31.52,0.9308600044149672
-103.98,31.52,0.9245850598422458
-103.97,31.52,0.9188308558643011
-103.96,31.52,0.9138034037585983
-103.95,31.52,0.9094486468914623
-103.94,31.52,0.9055352710471956
-103.93,31.52,0.9018973849954391
-103.92,31.52,0.8980146661746864
-103.91,31.52,0.8934283135683685
-103.9,31.52,0.8878370090442861
-103.89,31.52,0.8810075926993444
-103.88,31.52,0.8729268719975006
-103.87,31.52,0.8645587553593925
-103.86,31.52,0.856996156606241
-103.85,31.52,0.8502330592830296
-103.84,31.52,0.8445023974577777
-103.83,31.52,0.8408398513569717
-103.82,31.52,0.8431709618679892
-103.81,31.52,0.8555113239863965
-103.8,31.52,0.8758834410958379
-103.79,31.52,0.8940257146803388
-103.78,31.52,0.9022860294677446
-103.77,31.52,0.8975654568443592
-103.76,31.52,0.8863665470517966
-103.75,31.52,0.8767279637054686
-103.74,31.52,0.8780820127515641
-103.73,31.52,0.892026046597983
-103.72,31.52,0.912992433178769
-103.71,31.52,0.9335188212563873
-103.7,31.52,0.9481240406777374
-103.69,31.52,0.9622647798755737
-103.68,31.52,0.9723374373797259
-103.67,31.52,0.9791083402999786
-103.66,31.52,0.9813001398075687
-103.65,31.52,0.9683818543832658
-103.64,31.52,0.9450250944975265
-103.63,31.52,0.9121284954996982
-103.62,31.52,0.882217645803313
-103.61,31.52,0.8634733523183888
-103.6,31.52,0.8632517011960853
-103.59,31.52,0.8669098330242891
-103.58,31.52,0.8682534883162509
-103.57,31.52,0.8692170510317963
-103.56,31.52,0.869704986238313
-103.55,31.52,0.8751346462571485
-103.54,31.52,0.8839092927971302
-103.53,31.52,0.8998643157023254
-103.52,31.52,0.9146048800889923
-103.51,31.52,0.9319125306651094
-103.5,31.52,0.9447736530256405
-103.49,31.52,0.9394956425946691
-103.48,31.52,0.927545631703375
-103.47,31.52,0.9058545689778281
-103.46,31.52,0.8811058112559715
-103.45,31.52,0.8578438339210591
-103.44,31.52,0.8330961673440928
-103.43,31.52,0.8099042655120481
-103.42,31.52,0.798544410249346
-103.41,31.52,0.8045124740249805
-104.0,31.529999999999998,
-103.99,31.529999999999998,0.9240047167219021
-103.98,31.529999999999998,0.9162931288672762
-103.97,31.529999999999998,0.9091885015751401
-103.96,31.529999999999998,0.9028575458174618
-103.95,31.529999999999998,0.8974205703718423
-103.94,31.529999999999998,0.8927001888698577
-103.93,31.529999999999998,0.888421062781656
-103.92,31.529999999999998,0.8838283755520334
-103.91,31.529999999999998,0.8784287455957527
-103.9,31.529999999999998,0.8714382964480518
-103.89,31.529999999999998,0.8621431985525522
-103.88,31.529999999999998,0.850398314481082
-103.87,31.529999999999998,0.8380665526590267
-103.86,31.529999999999998,0.8264389741070365
-103.85,31.529999999999998,0.8164987346810213
-103.84,31.529999999999998,0.8085028653332984
-103.83,31.529999999999998,0.8035042836552507
-103.82,31.529999999999998,0.8070481338004212
-103.81,31.529999999999998,0.8246340719425252
-103.8,31.529999999999998,0.8522211630567451
-103.79,31.529999999999998,0.8779894894584264
-103.78,31.529999999999998,0.8904630535695223
-103.77,31.529999999999998,0.8868025848950208
-103.76,31.529999999999998,0.8730261789161508
-103.75,31.529999999999998,0.861103932993736
-103.74,31.529999999999998,0.8625760104438935
-103.73,31.529999999999998,0.8782865114792642
-103.72,31.529999999999998,0.9001320571526101
-103.71,31.529999999999998,0.9190185040114278
-103.7,31.529999999999998,0.932044901179161
-103.69,31.529999999999998,0.9422675494011099
-103.68,31.529999999999998,0.9524924438269826
-103.67,31.529999999999998,0.9623538539603872
-103.66,31.529999999999998,0.9664212271755797
-103.65,31.529999999999998,0.9576922299233822
-103.64,31.529999999999998,0.9340991448680824
-103.63,31.529999999999998,0.8996524777512014
-103.62,31.529999999999998,0.8744570783516397
-103.61,31.529999999999998,0.8720778578074843
-103.6,31.529999999999998,0.8884940803477781
-103.59,31.529999999999998,0.9072911143120385
-103.58,31.529999999999998,0.9169440731039888
-103.57,31.529999999999998,0.9175898358002349
-103.56,31.529999999999998,0.9144217650614332
-103.55,31.529999999999998,0.9147880041297387
-103.54,31.529999999999998,0.9188038932920497
-103.53,31.529999999999998,0.9271895457645349
-103.52,31.529999999999998,0.9347346951391329
-103.51,31.529999999999998,0.9391179152314808
-103.5,31.529999999999998,0.9358700335799299
-103.49,31.529999999999998,0.9240535678992845
-103.48,31.529999999999998,0.9054898775556713
-103.47,31.529999999999998,0.8888542848353744
-103.46,31.529999999999998,0.8755383145494169
-103.45,31.529999999999998,0.8658660142626001
-103.44,31.529999999999998,0.8480969897739733
-103.43,31.529999999999998,0.8270677380407705
-103.42,31.529999999999998,0.8148670943009244
-103.41,31.529999999999998,0.8157311293207095
-104.0,31.54,
-103.99,31.54,0.917906402401848
-103.98,31.54,0.9089484792004
-103.97,31.54,0.9002290448592024
-103.96,31.54,0.8926941840937455
-103.95,31.54,0.886604920238994
-103.94,31.54,0.8815438180219932
-103.93,31.54,0.8772425746792499
-103.92,31.54,0.8732731952762716
-103.91,31.54,0.8679352472901093
-103.9,31.54,0.8613619184359754
-103.89,31.54,0.849505621711844
-103.88,31.54,0.8347606346341281
-103.87,31.54,0.8179753086470982
-103.86,31.54,0.8010261116722508
-103.85,31.54,0.7889870245823632
-103.84,31.54,0.7808281784568791
-103.83,31.54,0.7743939670579448
-103.82,31.54,0.7798457272600978
-103.81,31.54,0.7985730750654642
-103.8,31.54,0.8273044186074215
-103.79,31.54,0.8531939587495945
-103.78,31.54,0.8663607451723028
-103.77,31.54,0.8608999303258595
-103.76,31.54,0.8448994206475003
-103.75,31.54,0.830833931942001
-103.74,31.54,0.8304466270870532
-103.73,31.54,0.8481508383625485
-103.72,31.54,0.8701918394300516
-103.71,31.54,0.885461380348517
-103.7,31.54,0.8945499762111206
-103.69,31.54,0.8992223092262979
-103.68,31.54,0.9081764843410671
-103.67,31.54,0.9213739143361174
-103.66,31.54,0.9331850007210479
-103.65,31.54,0.9313872423720833
-103.64,31.54,0.9175660959058466
-103.63,31.54,0.8931494317989622
-103.62,31.54,0.8787059530331531
-103.61,31.54,0.885879968132454
-103.6,31.54,0.909096819328999
-103.59,31.54,0.930746758255762
-103.58,31.54,0.9420665017816988
-103.57,31.54,0.9439989783868765
-103.56,31.54,0.9407888085660343
-103.55,31.54,0.940273316832495
-103.54,31.54,0.9403951205630743
-103.53,31.54,0.9402587062486905
-103.52,31.54,0.9372571712915649
-103.51,31.54,0.9284727680804798
-103.5,31.54,0.9134975492127118
-103.49,31.54,0.8930998360733848
-103.48,31.54,0.8743519148599052
-103.47,31.54,0.8670619726535963
-103.46,31.54,0.8690527720017998
-103.45,31.54,0.8740092322502855
-103.44,31.54,0.8677402763739269
-103.43,31.54,0.8527832161953802
-103.42,31.54,0.8419625299458515
-103.41,31.54,0.8397193328321545
-104.0,31.549999999999997,
-103.99,31.549999999999997,0.9128786715892289
-103.98,31.549999999999997,0.9022831020432427
-103.97,31.549999999999997,0.8923377352314594
-103.96,31.549999999999997,0.8835831127778196
-103.95,31.549999999999997,0.8768650844412198
-103.94,31.549999999999997,0.8722424802949347
-103.93,31.549999999999997,0.8689139085691583
-103.92,31.549999999999997,0.866092136905303
-103.91,31.549999999999997,0.8626353317452953
-103.9,31.549999999999997,0.8563841966871873
-103.89,31.549999999999997,0.8452243583501542
-103.88,31.549999999999997,0.8273057157692667
-103.87,31.549999999999997,0.8046996203831465
-103.86,31.549999999999997,0.7836471052755811
-103.85,31.549999999999997,0.7691521856156728
-103.84,31.549999999999997,0.7615946751848051
-103.83,31.549999999999997,0.758797321920488
-103.82,31.549999999999997,0.7629235445874728
-103.81,31.549999999999997,0.7782512792786627
-103.8,31.549999999999997,0.8030680201855744
-103.79,31.549999999999997,0.8251027252778644
-103.78,31.549999999999997,0.8330368357932555
-103.77,31.549999999999997,0.8239639854419072
-103.76,31.549999999999997,0.8059368767583882
-103.75,31.549999999999997,0.7910867963694765
-103.74,31.549999999999997,0.7911088336554585
-103.73,31.549999999999997,0.8062085700104585
-103.72,31.549999999999997,0.8250246110128541
-103.71,31.549999999999997,0.8375862397244964
-103.7,31.549999999999997,0.8392145229842921
-103.69,31.549999999999997,0.838119286321146
-103.68,31.549999999999997,0.8432908371783762
-103.67,31.549999999999997,0.8586142903397688
-103.66,31.549999999999997,0.8774463309635778
-103.65,31.549999999999997,0.8864167852253334
-103.64,31.549999999999997,0.8829169296708521
-103.63,31.549999999999997,0.8719125264574512
-103.62,31.549999999999997,0.8647421953809756
-103.61,31.549999999999997,0.8758807319158487
-103.6,31.549999999999997,0.8958665757588122
-103.59,31.549999999999997,0.9155335556972397
-103.58,31.549999999999997,0.9224814668125072
-103.57,31.549999999999997,0.9300039857777124
-103.56,31.549999999999997,0.9312453442020648
-103.55,31.549999999999997,0.9313754073590073
-103.54,31.549999999999997,0.9351565884718454
-103.53,31.549999999999997,0.9299551582101587
-103.52,31.549999999999997,0.9203170840030046
-103.51,31.549999999999997,0.905267694460642
-103.5,31.549999999999997,0.8810862991302857
-103.49,31.549999999999997,0.8580164782913516
-103.48,31.549999999999997,0.8407913023740458
-103.47,31.549999999999997,0.8434032794829418
-103.46,31.549999999999997,0.8585283607546557
-103.45,31.549999999999997,0.8711630919207214
-103.44,31.549999999999997,0.8738761818269855
-103.43,31.549999999999997,0.8685949332631493
-103.42,31.549999999999997,0.855913587214497
-103.41,31.549999999999997,0.8551522350140113
-104.0,31.56,
-103.99,31.56,0.9087352791696433
-103.98,31.56,0.8965651216732292
-103.97,31.56,0.8849343760891297
-103.96,31.56,0.8750288888767359
-103.95,31.56,0.8683661325840921
-103.94,31.56,0.8647163305079251
-103.93,31.56,0.8632959408615382
-103.92,31.56,0.8624659571871384
-103.91,31.56,0.8609859465335918
-103.9,31.56,0.85679005121913
-103.89,31.56,0.8456462528625149
-103.88,31.56,0.8262949276069925
-103.87,31.56,0.799500442708794
-103.86,31.56,0.7736545715040509
-103.85,31.56,0.7578278983499982
-103.84,31.56,0.7524342406869713
-103.83,31.56,0.7527871586497785
-103.82,31.56,0.7559882691250519
-103.81,31.56,0.7661733056830723
-103.8,31.56,0.7812614860094304
-103.79,31.56,0.7929881376377201
-103.78,31.56,0.7932096168142637
-103.77,31.56,0.7795727311048554
-103.76,31.56,0.761005965492705
-103.75,31.56,0.7488904707089596
-103.74,31.56,0.7496199097985418
-103.73,31.56,0.7608122549612811
-103.72,31.56,0.7732959710923998
-103.71,31.56,0.7801974636228619
-103.7,31.56,0.7793806966308175
-103.69,31.56,0.7735542249106891
-103.68,31.56,0.7731241230211251
-103.67,31.56,0.784387923252935
-103.66,31.56,0.8032752936371694
-103.65,31.56,0.818584433958919
-103.64,31.56,0.8246178414876677
-103.63,31.56,0.8216300574159943
-103.62,31.56,0.821482566513792
-103.61,31.56,0.830476832790301
-103.6,31.56,0.8448141521552088
-103.59,31.56,0.8575867641815502
-103.58,31.56,0.863320418507286
-103.57,31.56,0.8652371806978609
-103.56,31.56,0.87225618374133
-103.55,31.56,0.880783315950496
-103.54,31.56,0.88897795169377
-103.53,31.56,0.8916230611026552
-103.52,31.56,0.8839269157534865
-103.51,31.56,0.867745361767962
-103.5,31.56,0.8433217876586496
-103.49,31.56,0.8175065133688382
-103.48,31.56,0.8028235765094914
-103.47,31.56,0.808351368354358
-103.46,31.56,0.82852335968779
-103.45,31.56,0.8497085054392362
-103.44,31.56,0.859120782570801
-103.43,31.56,0.8565560852558494
-103.42,31.56,0.8489213825388963
-103.41,31.56,0.8448300507693374
-104.0,31.57,
-103.99,31.57,0.9050594568592346
-103.98,31.57,0.8909791621603501
-103.97,31.57,0.8768610363541934
-103.96,31.57,0.8670153127179441
-103.95,31.57,0.8602755245184088
-103.94,31.57,0.857984782098935
-103.93,31.57,0.8584678704267925
-103.92,31.57,0.8596645896600683
-103.91,31.57,0.8587931903408672
-103.9,31.57,0.8540215260861984
-103.89,31.57,0.8448912534562019
-103.88,31.57,0.8222586325258145
-103.87,31.57,0.7961886731392643
-103.86,31.57,0.7682608127036754
-103.85,31.57,0.7535389731746764
-103.84,31.57,0.7467508339475724
-103.83,31.57,0.7483389372928139
-103.82,31.57,0.7507505267748951
-103.81,31.57,0.7533704435234151
-103.8,31.57,0.7591619500902995
-103.79,31.57,0.7607018822332164
-103.78,31.57,0.7512174425760737
-103.77,31.57,0.7336049702542206
-103.76,31.57,0.7158826204000347
-103.75,31.57,0.7104553979582782
-103.74,31.57,0.7143682149636261
-103.73,31.57,0.7230024155733537
-103.72,31.57,0.7286082001423189
-103.71,31.57,0.7336617008168067
-103.7,31.57,0.7335483093304588
-103.69,31.57,0.7299372391754411
-103.68,31.57,0.7256382266429611
-103.67,31.57,0.7211440180834809
-103.66,31.57,0.7351532030827352
-103.65,31.57,0.7477649708213974
-103.64,31.57,0.7589726564093702
-103.63,31.57,0.7621123375547411
-103.62,31.57,0.7611868609461979
-103.61,31.57,0.7644052072236541
-103.6,31.57,0.7700605488187506
-103.59,31.57,0.7701621506677707
-103.58,31.57,0.7635607811977986
-103.57,31.57,0.7553565001117768
-103.56,31.57,0.7580472760589045
-103.55,31.57,0.7766197407987763
-103.54,31.57,0.7995098154578746
-103.53,31.57,0.8171643828514753
-103.52,31.57,0.8192704379951514
-103.51,31.57,0.8109929948032236
-103.5,31.57,0.793108529000569
-103.49,31.57,0.7683822600155379
-103.48,31.57,0.7504968485044623
-103.47,31.57,0.7512484895629195
-103.46,31.57,0.7693158476588889
-103.45,31.57,0.7905764213664733
-103.44,31.57,0.8033572603473673
-103.43,31.57,0.8033455433650306
-103.42,31.57,0.7990615675787069
-103.41,31.57,0.7971912796310778
-104.0,31.58,
-103.99,31.58,0.9012256792244808
-103.98,31.58,0.8831856734814563
-103.97,31.58,0.8666684233740449
-103.96,31.58,0.8546666347363211
-103.95,31.58,0.8491456259462682
-103.94,31.58,0.8493659231209572
-103.93,31.58,0.8528476554640226
-103.92,31.58,0.8542204817212294
-103.91,31.58,0.8531947608776874
-103.9,31.58,0.8465205369044448
-103.89,31.58,0.8359161306142614
-103.88,31.58,0.8145218554352252
-103.87,31.58,0.7897124261116416
-103.86,31.58,0.7634164295157828
-103.85,31.58,0.7509590215579993
-103.84,31.58,0.7442258978615415
-103.83,31.58,0.7432214396782526
-103.82,31.58,0.740292635325712
-103.81,31.58,0.7385507897917216
-103.8,31.58,0.7340141487023393
-103.79,31.58,0.7273982723435642
-103.78,31.58,0.7129868146727014
-103.77,31.58,0.6941593974096706
-103.76,31.58,0.677795612401079
-103.75,31.58,0.680706432322619
-103.74,31.58,0.6863284711527107
-103.73,31.58,0.6963127965591145
-103.72,31.58,0.7016406715969078
-103.71,31.58,0.7063466024023076
-103.7,31.58,0.7157894123705915
-103.69,31.58,0.7121510032050677
-103.68,31.58,0.7036008531784361
-103.67,31.58,0.6947343313042018
-103.66,31.58,0.6946746470133572
-103.65,31.58,0.7102978179004256
-103.64,31.58,0.7203853247704474
-103.63,31.58,0.7238521076463136
-103.62,31.58,0.7204304411092982
-103.61,31.58,0.7111535156856635
-103.6,31.58,0.7011467479517448
-103.59,31.58,0.688785533369543
-103.58,31.58,0.6650533647777797
-103.57,31.58,0.6427608416371704
-103.56,31.58,0.639252822412884
-103.55,31.58,0.6516497828852691
-103.54,31.58,0.6903316234259268
-103.53,31.58,0.7146747709395187
-103.52,31.58,0.7349512316568556
-103.51,31.58,0.7332887579239342
-103.5,31.58,0.7244232854164263
-103.49,31.58,0.7061195365291653
-103.48,31.58,0.6885176354219503
-103.47,31.58,0.6780665541067018
-103.46,31.58,0.6874813421272972
-103.45,31.58,0.7011578508395089
-103.44,31.58,0.712125825807792
-103.43,31.58,0.7129148574521647
-103.42,31.58,0.7101102426526444
-103.41,31.58,0.7091325984694847
-104.0,31.59,
-103.99,31.59,0.8945089791670077
-103.98,31.59,0.8727440694726502
-103.97,31.59,0.8525840359057874
-103.96,31.59,0.838722850946227
-103.95,31.59,0.8331824817714739
-103.94,31.59,0.8362813670422459
-103.93,31.59,0.8411977055635332
-103.92,31.59,0.8436579373417733
-103.91,31.59,0.839822605669064
-103.9,31.59,0.8312662152413766
-103.89,31.59,0.818724685839041
-103.88,31.59,0.8019038732816814
-103.87,31.59,0.7818478306292882
-103.86,31.59,0.7656180161964506
-103.85,31.59,0.7557165871982492
-103.84,31.59,0.7506000761138841
-103.83,31.59,0.7446510191344359
-103.82,31.59,0.7353510584103053
-103.81,31.59,0.7262615633727757
-103.8,31.59,0.7179023186948263
-103.79,31.59,0.7074325459135301
-103.78,31.59,0.6919890944120994
-103.77,31.59,0.67011003290693
-103.76,31.59,0.6586305535529932
-103.75,31.59,0.6606237886018238
-103.74,31.59,0.6709800469569035
-103.73,31.59,0.6850622487016463
-103.72,31.59,0.6940290787443653
-103.71,31.59,0.7072347600157288
-103.7,31.59,0.7167999615174423
-103.69,31.59,0.7157026369398309
-103.68,31.59,0.7035111472006246
-103.67,31.59,0.6875412171859228
-103.66,31.59,0.689231850710632
-103.65,31.59,0.7043157208707065
-103.64,31.59,0.7201945413836628
-103.63,31.59,0.7194751735748841
-103.62,31.59,0.7064383724061276
-103.61,31.59,0.6846515488303998
-103.6,31.59,0.6673992443730687
-103.59,31.59,0.6468171929671136
-103.58,31.59,0.6247967973740054
-103.57,31.59,0.5910598892588833
-103.56,31.59,0.5793003683032593
-103.55,31.59,0.5888837531393679
-103.54,31.59,0.6116576793922308
-103.53,31.59,0.6326733707895721
-103.52,31.59,0.6486583628625974
-103.51,31.59,0.6554952443438624
-103.5,31.59,0.6554821469836509
-103.49,31.59,0.64100980531546
-103.48,31.59,0.6243014248204245
-103.47,31.59,0.6091656139679242
-103.46,31.59,0.6054655247963683
-103.45,31.59,0.6084664567481299
-103.44,31.59,0.6111043142628565
-103.43,31.59,0.6037351663575172
-103.42,31.59,0.5967710337257841
-103.41,31.59,0.5925394683081588
-104.0,31.599999999999998,
-103.99,31.599999999999998,0.8846969645867881
-103.98,31.599999999999998,0.8578969060209377
-103.97,31.599999999999998,0.8328797665857421
-103.96,31.599999999999998,0.8158006110052148
-103.95,31.599999999999998,0.8108547226491669
-103.94,31.599999999999998,0.816399830131207
-103.93,31.599999999999998,0.8229355040061138
-103.92,31.599999999999998,0.8246318098706459
-103.91,31.599999999999998,0.8188775895579892
-103.9,31.599999999999998,0.8087196985080476
-103.89,31.599999999999998,0.7977765343416149
-103.88,31.599999999999998,0.7859682789243858
-103.87,31.599999999999998,0.7795960743622836
-103.86,31.599999999999998,0.7736554050787999
-103.85,31.599999999999998,0.7713485982795141
-103.84,31.599999999999998,0.7666823462304897
-103.83,31.599999999999998,0.7542148526329405
-103.82,31.599999999999998,0.7381156083073153
-103.81,31.599999999999998,0.7221162412267725
-103.8,31.599999999999998,0.7111202728081109
-103.79,31.599999999999998,0.7018051119847164
-103.78,31.599999999999998,0.6856757809226355
-103.77,31.599999999999998,0.6712137999206909
-103.76,31.599999999999998,0.6588212909193422
-103.75,31.599999999999998,0.6595204343767576
-103.74,31.599999999999998,0.6687570278922732
-103.73,31.599999999999998,0.6840176463399632
-103.72,31.599999999999998,0.701067146194549
-103.71,31.599999999999998,0.7158220160808553
-103.7,31.599999999999998,0.7251669192432387
-103.69,31.599999999999998,0.7192418918702594
-103.68,31.599999999999998,0.7077908758826323
-103.67,31.599999999999998,0.7005690005031444
-103.66,31.599999999999998,0.7058071134731176
-103.65,31.599999999999998,0.7222078456053348
-103.64,31.599999999999998,0.7299037459026602
-103.63,31.599999999999998,0.727890566530647
-103.62,31.599999999999998,0.7048547320896951
-103.61,31.599999999999998,0.6816044787822199
-103.6,31.599999999999998,0.6608163391093496
-103.59,31.599999999999998,0.6488005287476185
-103.58,31.599999999999998,0.6358955681815426
-103.57,31.599999999999998,0.6198561695926945
-103.56,31.599999999999998,0.6092318263979374
-103.55,31.599999999999998,0.6036191928907724
-103.54,31.599999999999998,0.5992597490046603
-103.53,31.599999999999998,0.5927775093639812
